image_path,source,dish,label,all_labels,n_labels,group,split
data/raw/Spaghetti Al Sugo/180g/SpaghettiAlSugo_porzione180gr_Immagine18.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/180g,train
data/raw/Spaghetti Al Sugo/180g/SpaghettiAlSugo_porzione180gr_Immagine2.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/180g,train
data/raw/Spaghetti Al Sugo/180g/SpaghettiAlSugo_porzione180gr_Immagine4.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/180g,train
data/raw/Spaghetti Al Sugo/180g/SpaghettiAlSugo_porzione180gr_Immagine17.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/180g,train
data/raw/Spaghetti Al Sugo/180g/SpaghettiAlSugo_porzione180gr_Immagine1.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/180g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine4.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine13.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine3.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine12.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine17.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine11.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine20.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine8.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine6.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine1.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine10.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine7.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine18.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine9.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine15.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine16.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine2.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine5.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine19.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/40g/SpaghettiAlSugo_porzione40gr_Immagine14.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/40g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine10.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine11.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine1.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine14.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine13.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine9.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine6.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine7.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine2.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine4.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine18.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine20.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine15.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine16.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine5.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine17.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine19.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine12.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine8.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/200g/SpaghettiAlSugo_porzione200gr_Immagine3.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/200g,train
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine8.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine5.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine3.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine18.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine2.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine14.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine4.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine12.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine13.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine16.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine11.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine15.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine10.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine7.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine20.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine9.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine1.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine17.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine19.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/80g/SpaghettiAlSugo_porzione80gr_Immagine6.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/80g,test
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine19.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine9.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine4.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine5.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine3.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine2.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine20.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine7.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine8.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine18.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine12.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine1.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine11.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine10.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine13.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine16.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine6.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine17.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine14.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/160g/SpaghettiAlSugo_porzione160gr_Immagine15.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/160g,val
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine2.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine4.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine1.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine6.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine13.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine3.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine8.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine7.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine17.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine14.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine16.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine10.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine5.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine20.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine15.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine9.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine11.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine12.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine19.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/100g/SpaghettiAlSugo_porzione100gr_Immagine18.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/100g,test
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine10.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine15.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine17.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine19.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine4.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine13.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine3.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine8.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine1.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine5.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine16.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine6.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine20.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine12.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine14.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine2.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine9.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
data/raw/Spaghetti Al Sugo/20g/SpaghettiAlSugo_porzione20gr_Immagine18.JPG,vippstar,Spaghetti Al Sugo,spaghetti al sugo,spaghetti al sugo,1,vippstar/Spaghetti Al Sugo/20g,train
